ci,absmag,log_lum,dist
0.2850961,3.570804,0.583035,185.66698
0.2851396,3.5716474,0.58270955,185.66211
0.2851834,3.5724928,0.5823833,185.6571
0.2852271,3.5733373,0.5820574,185.65211
0.28527063,3.5741816,0.5817314,185.6472
0.28531426,3.575026,0.58140546,185.6423
0.28535795,3.5758708,0.5810795,185.63733
0.28540167,3.5767157,0.58075315,185.63237
0.28544515,3.5775585,0.5804278,185.62749
0.28548893,3.5784035,0.58010167,185.62254
0.28553241,3.5792482,0.57977575,185.61757
0.2855762,3.580092,0.57945013,185.61272
0.28561988,3.5809362,0.57912415,185.60771
0.2856635,3.5817811,0.5787979,185.60278
0.28570706,3.5826244,0.5784725,185.59789
0.28575063,3.583469,0.5781463,185.59294
0.2857945,3.5843148,0.57782,185.5879
0.28583804,3.5851583,0.577494,185.583
0.28588164,3.5860026,0.5771686,185.57811
0.28592536,3.5868464,0.5768427,185.57318
0.28596902,3.587691,0.57651687,185.56824
0.28601253,3.5885353,0.5761908,185.5633
0.28605637,3.5893807,0.5758646,185.55833
0.28609988,3.590224,0.5755388,185.55344
0.28614348,3.591069,0.57521284,185.54846
0.2861872,3.5919123,0.5748872,185.54356
0.2862308,3.5927567,0.5745612,185.5387
0.28627452,3.593602,0.57423496,185.5337
0.28631812,3.5944455,0.57390904,185.52875
0.2863617,3.59529,0.5735833,185.52376
0.2864054,3.5961347,0.5732573,185.51889
0.2864491,3.5969796,0.5729313,185.51396
0.2864926,3.5978236,0.57260543,185.50897
0.28653646,3.598668,0.5722793,185.50401
0.2865801,3.599512,0.5719536,185.4991
0.2866239,3.600349,0.5716278,185.49428
0.28666776,3.6011827,0.5713027,185.4895
0.28671175,3.6020195,0.57097703,185.4847
0.28675562,3.6028535,0.5706517,185.47987
0.28679955,3.6036885,0.57032657,185.47514
0.28684342,3.604523,0.5700012,185.47032
0.28688726,3.6053567,0.56967616,185.46558
0.28693122,3.6061926,0.5693506,185.46074
0.28697518,3.607028,0.56902474,185.45592
0.28701916,3.6078634,0.5686993,185.45111
0.28706327,3.6086977,0.56837404,185.44638
0.28711218,3.6095572,0.5680368,185.44133
0.28716114,3.610415,0.5676998,185.43639
0.28721008,3.6112738,0.5673631,185.43143
0.28725907,3.6121323,0.5670261,185.42648
0.28730798,3.6129906,0.56668943,185.42145
0.2873568,3.613849,0.56635267,185.41646
0.28740594,3.6147099,0.56601495,185.41139
0.2874548,3.6155663,0.5656788,185.4065
0.28750363,3.616424,0.5653419,185.40158
0.28755277,3.6172838,0.5650047,185.39651
0.2876017,3.6181421,0.56466824,185.39157
0.28765056,3.6190004,0.5643312,185.38663
0.2876996,3.6198592,0.5639938,185.38159
0.28774846,3.620717,0.5636573,185.37665
0.28779745,3.621576,0.5633206,185.37164
0.28784627,3.6224337,0.5629836,185.36667
0.2878953,3.6232927,0.5626468,185.3617
0.28794414,3.6241503,0.56231034,185.35678
0.2879931,3.6250088,0.5619731,185.35176
0.288042,3.6258674,0.5616363,185.34685
0.28809088,3.626726,0.5612992,185.3418
0.28813997,3.6275845,0.5609625,185.33687
0.28818893,3.6284437,0.5606253,185.33185
0.2882378,3.6293018,0.5602886,185.32686
0.28828695,3.630161,0.5599515,185.32188
0.28833574,3.6310186,0.5596148,185.3169
0.2883847,3.631877,0.5592781,185.31189
0.28843367,3.6327362,0.55894077,185.30692
0.2884826,3.6335943,0.55860424,185.30199
0.28853148,3.6344519,0.5582674,185.29703
0.28858182,3.6353219,0.5579266,185.29149
0.2886327,3.6361945,0.55758506,185.28593
0.28868356,3.637068,0.5572428,185.28017
0.28873464,3.637944,0.5569002,185.27441
0.28878552,3.638818,0.55655795,185.26869
0.2888365,3.6396916,0.5562159,185.26302
0.28888738,3.640566,0.5558733,185.25728
0.28893852,3.6414406,0.55553097,185.25154
0.28898948,3.6423154,0.55518895,185.24585
0.2890417,3.6431928,0.5548462,185.23952
0.28909463,3.6440737,0.5545026,185.23294
0.28914756,3.6449528,0.5541596,185.22643
0.2892004,3.645833,0.5538161,185.21979
0.28925347,3.6467133,0.5534726,185.2132
0.28930628,3.6475933,0.5531294,185.20663
0.28935918,3.6484735,0.5527859,185.20006
0.28941205,3.6493535,0.5524427,185.19347
0.2894649,3.6502328,0.5520998,185.1869
0.28951803,3.651114,0.55175626,185.18027
0.28957087,3.6519938,0.55141294,185.17369
0.28962368,3.652875,0.5510693,185.16702
0.28967676,3.6537545,0.55072606,185.16045
0.2897297,3.6546335,0.5503838,185.15413
0.28978238,3.65551,0.55004215,185.14784
0.2898349,3.656389,0.54970133,185.14235
0.28988713,3.6572661,0.54936177,185.13715
0.2899394,3.6581452,0.54902136,185.13179
0.2899917,3.6590233,0.54868126,185.12651
0.2900439,3.6599007,0.5483417,185.1212
0.29009625,3.66078,0.5480011,185.11592
0.29014835,3.6616566,0.5476614,185.11061
0.290205,3.6625779,0.54730505,185.10323
0.29026148,3.6635,0.54694825,185.0958
0.29031816,3.664421,0.5465919,185.08838
0.2903746,3.665342,0.5462355,185.08089
0.29043123,3.666263,0.545879,185.07353
0.2904879,3.6671867,0.5455217,185.06598
0.29054442,3.6681082,0.54516524,185.05852
0.29060104,3.6690292,0.54480886,185.05112
0.2906576,3.669951,0.54445225,185.04367
0.29071403,3.6708727,0.5440955,185.0362
0.29077077,3.6717958,0.5437386,185.02869
0.2908273,3.6727161,0.5433824,185.0213
0.29088387,3.6736383,0.5430254,185.0138
0.29094046,3.6745603,0.5426688,185.00638
0.29099697,3.6754816,0.5423123,184.99895
0.29105368,3.676404,0.54195523,184.99149
0.29111025,3.6773248,0.5415989,184.98409
0.29116693,3.6782467,0.54124236,184.97658
0.29122353,3.6791692,0.54088545,184.96909
0.29127988,3.6800895,0.5405293,184.96173
0.2913366,3.681012,0.54017234,184.95424
0.29139313,3.681934,0.53981555,184.94678
0.2914497,3.6828547,0.53945935,184.9394
0.29150635,3.6837773,0.5391024,184.93187
0.29156286,3.684699,0.53874564,184.92436
0.2916195,3.685621,0.5383889,184.91699
0.2916761,3.6865423,0.53803277,184.90958
0.2917328,3.6874652,0.53767556,184.90207
0.2917926,3.6883907,0.5373141,184.89398
0.29185298,3.6893187,0.5369518,184.88591
0.29191315,3.6902456,0.5365899,184.87775
0.2919735,3.6911733,0.53622806,184.86967
0.29203355,3.6920998,0.5358661,184.8616
0.29209396,3.693028,0.53550375,184.85344
0.29215404,3.6939552,0.5351419,184.84537
0.2922143,3.6948812,0.5347803,184.83731
0.29227465,3.69581,0.5344177,184.8291
0.2923348,3.6967368,0.5340557,184.82109
0.29239509,3.6976645,0.53369373,184.81294
0.29245535,3.6985912,0.5333318,184.80486
0.29251534,3.6995187,0.53296995,184.7967
0.29257578,3.7004452,0.5326081,184.78864
0.29263577,3.7013717,0.5322462,184.78058
0.29269615,3.7022998,0.53188396,184.77248
0.29275635,3.703227,0.5315222,184.76439
0.29281652,3.704154,0.53116,184.75624
0.29287678,3.705082,0.5307979,184.74811
0.29293704,3.7060087,0.53043586,184.74005
0.29299727,3.706936,0.5300743,184.73193
0.29305744,3.7078629,0.5297119,184.72385
0.29311776,3.7087905,0.52934974,184.71574
0.29317784,3.7097178,0.5289876,184.70761
0.29323822,3.7106452,0.52862585,184.69954
0.29329836,3.7115712,0.52826387,184.6914
0.2933587,3.7125,0.52790135,184.68326
0.29341888,3.7134275,0.52753943,184.67517
0.29347906,3.7143536,0.527178,184.66719
0.2935393,3.7152808,0.5268158,184.65906
0.29359946,3.7162073,0.5264542,184.65096
0.29365978,3.717136,0.52609146,184.64279
0.29372004,3.7180636,0.5257295,184.63467
0.29378015,3.7189894,0.52536815,184.62662
0.29384038,3.7199168,0.5250058,184.61855
0.29390067,3.720844,0.5246437,184.61041
0.29396087,3.7217722,0.52428156,184.60233
0.29402107,3.7226982,0.52392,184.59421
0.29408145,3.7236269,0.52355754,184.58607
0.29414165,3.724553,0.5231956,184.57802
0.2942018,3.72548,0.52283394,184.56989
0.29426202,3.7264082,0.52247137,184.56175
0.29432234,3.727336,0.5221095,184.55367
0.2943825,3.728262,0.52174777,184.5456
0.29444277,3.7291908,0.5213855,184.53741
0.29450306,3.7301178,0.52102345,184.52933
0.29456308,3.731044,0.52066165,184.52135
0.2946233,3.7319725,0.5202993,184.5131
0.29468358,3.732899,0.5199374,184.50505
0.29474384,3.733826,0.5195756,184.49701
0.29480413,3.7347536,0.51921344,184.48885
0.2948642,3.73568,0.51885176,184.48077
0.29492444,3.7366073,0.51848924,184.47264
0.2949847,3.7375348,0.5181276,184.46455
0.295044,3.7384534,0.51776665,184.45674
0.29510292,3.7393653,0.5174072,184.44916
0.29516172,3.7402792,0.5170468,184.44142
0.29522046,3.7411928,0.5166873,184.43384
0.29527935,3.7421055,0.5163276,184.42622
0.29533833,3.7430205,0.5159668,184.41849
0.2953972,3.7439334,0.51560724,184.41089
0.29545602,3.744847,0.51524717,184.40321
0.295515,3.7457604,0.51488715,184.39555
0.29557368,3.746674,0.5145275,184.38788
0.29563272,3.747588,0.5141671,184.3803
0.29569164,3.7485015,0.5138071,184.37262
0.2957504,3.7494152,0.513447,184.36493
0.29580915,3.7503273,0.5130877,184.35739
0.29586807,3.7512422,0.5127274,184.34967
0.29592693,3.752155,0.5123675,184.34209
0.295986,3.7530696,0.5120074,184.33438
0.29604474,3.7539818,0.51164746,184.32678
0.2961036,3.7548954,0.5112876,184.3191
0.29616252,3.7558086,0.51092786,184.31145
0.29622126,3.7567217,0.51056796,184.30385
0.29628018,3.7576354,0.51020783,184.29619
0.29633924,3.7585506,0.5098473,184.28851
0.29639792,3.7594626,0.509488,184.28094
0.29645672,3.760377,0.50912774,184.27324
0.29651558,3.7612886,0.50876826,184.26562
0.29657444,3.7622032,0.50840807,184.25793
0.29663345,3.7631164,0.5080482,184.2503
0.29669213,3.7640293,0.5076882,184.24263
0.29675114,3.7649431,0.5073284,184.23503
0.29680988,3.7658565,0.50696844,184.22736
0.2968688,3.7667704,0.5066083,184.21976
0.29692772,3.7676835,0.50624835,184.21207
0.29698658,3.768598,0.5058883,184.2044
0.29704532,3.7695107,0.5055286,184.1968
0.29710424,3.7704248,0.5051683,184.18904
0.2971631,3.7713377,0.5048084,184.18146
0.29722196,3.7722514,0.5044486,184.17386
0.29728097,3.7731647,0.5040886,184.16621
0.29733968,3.7740774,0.5037289,184.15854
0.29739863,3.774991,0.5033689,184.15091
0.29745755,3.7759063,0.50300837,184.1432
0.29751635,3.77682,0.50264853,184.13556
0.29757532,3.7777321,0.50228864,184.12794
0.2976341,3.7786458,0.5019286,184.1203
0.29769313,3.7795594,0.50156885,184.11264
0.29775184,3.7804732,0.5012087,184.10497
0.29781064,3.7813861,0.500849,184.09737
0.29786962,3.7822995,0.50048906,184.08969
0.2979283,3.7832131,0.500129,184.08208
0.29798722,3.784128,0.49976876,184.07433
0.29804608,3.7850404,0.4994091,184.06674
0.2981048,3.785953,0.49904957,184.05914
0.29816395,3.786868,0.49868885,184.05148
0.29822266,3.78778,0.49832925,184.04384
0.2982816,3.7886944,0.49796942,184.03621
0.29834056,3.7896085,0.49760905,184.02847
0.2983994,3.7905216,0.49724928,184.02087
0.29845834,3.7914355,0.49688897,184.01315
0.29851717,3.792349,0.4965292,184.00558
0.29857594,3.793263,0.49616894,183.9979
0.2986348,3.7941751,0.49580964,183.99028
0.29869378,3.7950892,0.49544922,183.98259
0.29875255,3.796002,0.49508968,183.97496
0.29881147,3.7969155,0.49472973,183.96733
0.2988702,3.7978292,0.49436954,183.95966
0.29892918,3.7987425,0.49400964,183.95203
0.29898813,3.7996573,0.4936492,183.94438
0.29904678,3.8005688,0.49329022,183.93678
0.2991056,3.8014824,0.49293014,183.9291
0.2991647,3.8023975,0.4925693,183.9214
0.29922345,3.8033102,0.49220982,183.9138
0.2992823,3.8042235,0.49184993,183.90613
0.2993412,3.805137,0.49149004,183.8985
0.2993999,3.8060498,0.49113002,183.89091
0.29946032,3.8069513,0.4907764,183.88406
0.29952404,3.8078175,0.4904392,183.8795
0.29958773,3.8086832,0.49010226,183.87503
0.29965147,3.8095477,0.48976603,183.87059
0.2997155,3.81041,0.4894307,183.86627
0.29977915,3.8112707,0.48909613,183.86203
0.299843,3.8121321,0.4887611,183.85774
0.2999069,3.8129947,0.48842576,183.85332
0.2999707,3.8138561,0.48809066,183.84906
0.30003452,3.814718,0.4877558,183.84477
0.30009836,3.8155804,0.48742017,183.84044
0.30016208,3.816441,0.48708585,183.83618
0.3002259,3.817304,0.4867504,183.83182
0.30028984,3.8181653,0.48641518,183.82758
0.3003537,3.8190286,0.48607966,183.82315
0.30041742,3.8198898,0.48574468,183.8189
0.30048147,3.8207517,0.48540977,183.81458
0.30054516,3.8216138,0.4850748,183.81024
0.30060914,3.8224764,0.48473892,183.80592
0.30067286,3.8233378,0.48440388,183.8016
0.30073664,3.8242004,0.4840689,183.79729
0.30080053,3.8250618,0.48373374,183.79301
0.30086446,3.8259237,0.48339865,183.78876
0.30092824,3.8267863,0.4830633,183.78436
0.30099195,3.827648,0.4827285,183.78004
0.3010558,3.8285093,0.4823933,183.77574
0.30111974,3.8293717,0.48205808,183.7714
0.30118355,3.8302333,0.4817231,183.76714
0.30124736,3.8310952,0.48138776,183.76283
0.3013111,3.8319569,0.4810529,183.7585
0.301375,3.8328192,0.4807178,183.7542
0.30143893,3.8336802,0.48038283,183.7499
0.3015027,3.834543,0.48004732,183.7455
0.30156654,3.8354044,0.47971234,183.74124
0.30163044,3.836266,0.47937754,183.7369
0.30169424,3.837128,0.47904208,183.73264
0.30175793,3.83799,0.47870705,183.72832
0.30182174,3.838852,0.47837195,183.72397
0.30188558,3.8397133,0.4780371,183.71971
0.30194956,3.840576,0.4777017,183.71536
0.3020134,3.8414385,0.47736612,183.71107
0.30207726,3.8423007,0.47703114,183.70674
0.30214095,3.8431628,0.47669622,183.70238
0.3022027,3.8440185,0.47636393,183.69708
0.30226395,3.8448734,0.47603205,183.69153
0.30232504,3.8457294,0.4757004,183.68604
0.30238622,3.846584,0.47536895,183.68047
0.30244738,3.8474395,0.4750373,183.67496
0.30250853,3.8482943,0.4747058,183.66942
0.3025699,3.8491495,0.47437415,183.66397
0.3026312,3.8500059,0.47404215,183.65836
0.3026923,3.85086,0.47371122,183.65291
0.30275384,3.8517175,0.47337863,183.64725
0.3028148,3.852571,0.47304764,183.6418
0.30287609,3.853426,0.47271612,183.63628
0.30293736,3.8542824,0.4723839,183.63072
0.30299854,3.855138,0.47205243,183.6252
0.30305982,3.8559935,0.47172025,183.61964
0.30312088,3.8568485,0.47138903,183.61414
0.3031821,3.8577032,0.4710574,183.6086
0.30324337,3.8585587,0.4707257,183.60309
0.3033046,3.8594134,0.47039434,183.59755
0.30336574,3.8602688,0.47006282,183.592
0.30342704,3.8611248,0.46973076,183.58643
0.30348828,3.8619804,0.46939906,183.58095
0.3035495,3.862835,0.4690676,183.57549
0.30361074,3.86369,0.46873584,183.56993
0.30367202,3.8645468,0.4684039,183.56433
0.3037331,3.865401,0.4680725,183.55887
0.30379435,3.8662553,0.4677411,183.55331
0.3038557,3.8671122,0.46740916,183.54776
0.3039169,3.867967,0.46707752,183.54228
0.303978,3.8688214,0.46674606,183.53674
0.30403936,3.869677,0.4664143,183.53123
0.30410045,3.8705325,0.46608284,183.52568
0.30416176,3.871388,0.46575108,183.52016
0.30422303,3.8722446,0.46541908,183.51462
0.30428138,3.8730829,0.46509144,183.50925
0.30433765,3.873911,0.46476606,183.50398
0.3043938,3.8747382,0.46444133,183.49873
0.30445018,3.875567,0.4641159,183.49342
0.30450642,3.8763947,0.4637905,183.48817
0.30456266,3.8772228,0.46346542,183.48288
0.304619,3.8780503,0.46314064,183.47762
0.3046753,3.878879,0.46281514,183.47237
0.30473173,3.879707,0.46248987,183.46709
0.30478796,3.880535,0.4621645,183.46185
0.30484408,3.8813627,0.46183947,183.45656
0.30490044,3.882191,0.46151426,183.45128
0.30495676,3.883019,0.46118912,183.44598
0.30501312,3.8838475,0.46086368,183.4407
0.3050693,3.884674,0.46053877,183.43552
0.3051256,3.8855016,0.4602138,183.43027
0.30518192,3.8863308,0.45988837,183.42497
0.30523825,3.8871589,0.45956323,183.41963
0.30529428,3.8879862,0.45923814,183.41438
0.30535075,3.8888144,0.45891276,183.40913
0.30540708,3.889642,0.45858797,183.40388
0.30546334,3.89047,0.4582626,183.39862
0.30551964,3.8912983,0.45793715,183.39334
0.30557597,3.8921273,0.4576116,183.388
0.3056324,3.8929558,0.4572865,183.38272
0.30568853,3.8937829,0.45696154,183.37746
0.3057449,3.894611,0.45663634,183.37224
0.3058011,3.8954387,0.45631102,183.36694
0.3058572,3.8962662,0.4559863,183.36174
0.30591363,3.8970933,0.45566097,183.3565
0.30597037,3.8979278,0.4553338,183.35097
0.30602792,3.898772,0.45500252,183.34517
0.30608556,3.8996162,0.45467123,183.33939
0.30614325,3.9004614,0.45433965,183.33359
0.30620092,3.9013066,0.45400843,183.32768
0.30625832,3.9021523,0.4536766,183.32184
0.30631602,3.9029956,0.4533457,183.31607
0.30637363,3.9038403,0.45301428,183.31024
0.30643126,3.9046853,0.452683,183.30446
0.3064889,3.9055297,0.45235148,183.29861
0.30654657,3.906375,0.45201996,183.29276
0.30660427,3.9072208,0.4516882,183.28693
0.30666184,3.9080646,0.45135722,183.28113
0.30671948,3.90891,0.45102564,183.27531
0.30677712,3.9097545,0.450694,183.26944
0.30683467,3.9105985,0.45036307,183.26366
0.30689222,3.9114437,0.45003185,183.25786
0.30694994,3.9122884,0.4497004,183.25203
0.30700752,3.9131322,0.44936904,183.24622
0.30706507,3.9139767,0.44903806,183.24045
0.30712277,3.9148216,0.44870666,183.23459
0.3071803,3.9156659,0.44837496,183.22878
0.30723783,3.9165108,0.4480439,183.22299
0.30729553,3.9173555,0.4477124,183.2171
0.30735314,3.918201,0.44738063,183.2113
0.30741084,3.9190454,0.4470494,183.20547
0.30746838,3.9198892,0.44671836,183.19965
0.307526,3.9207346,0.44638714,183.19388
0.3075836,3.9215791,0.4460555,183.18808
0.30764115,3.9224238,0.44572434,183.1822
0.30769894,3.9232683,0.44539294,183.17642
0.30775654,3.9241133,0.44506142,183.17058
0.30781427,3.9249587,0.44472978,183.16472
0.30787173,3.9258027,0.4443986,183.15897
0.3079294,3.9266481,0.44406715,183.15312
0.30798703,3.9274924,0.4437358,183.14731
0.30804467,3.9283376,0.44340435,183.1415
0.3081022,3.9291818,0.4430729,183.13568
0.30815995,3.9300275,0.44274148,183.1298
0.3082174,3.930871,0.44241056,183.12405
0.30827495,3.931715,0.44207945,183.11823
0.30833265,3.932561,0.44174728,183.11237
0.30839032,3.9334056,0.441416,183.10657
0.308448,3.9342504,0.44108495,183.10072
0.30850548,3.9350944,0.44075373,183.0949
0.30856323,3.9359398,0.4404218,183.08907
0.30862087,3.9367847,0.44009086,183.08322
0.30867845,3.9376285,0.43975952,183.07751
0.308736,3.9384735,0.43942806,183.07167
0.30879375,3.9393187,0.4390966,183.06581
0.3088514,3.940164,0.43876478,183.05994
0.30890888,3.9410076,0.4384338,183.0542
0.3089663,3.9418514,0.438103,183.04843
0.3090242,3.942697,0.43777117,183.04254
0.3090817,3.9435422,0.43743977,183.03668
0.30913937,3.9443867,0.4371085,183.0309
0.309197,3.9452312,0.43677714,183.02509
0.30925456,3.9460754,0.43644568,183.01929
0.30931216,3.94692,0.43611452,183.01347
0.30936983,3.9477656,0.43578276,183.00761
0.30942738,3.9486098,0.43545172,183.00183
0.30948517,3.9494543,0.4351205,182.99596
0.30954275,3.9503,0.43478873,182.99013
0.3096003,3.9511445,0.4344575,182.9843
0.30965784,3.951988,0.43412676,182.97859
0.30971554,3.9528327,0.43379518,182.97272
0.30977306,3.9536774,0.43346366,182.96687
0.3098307,3.9545228,0.43313208,182.96106
0.30988836,3.9553673,0.43280068,182.95525
0.30994597,3.9562116,0.4324697,182.94945
0.31000364,3.9570577,0.43213776,182.94359
0.31006122,3.9579024,0.43180653,182.93771
0.31011888,3.9587462,0.43147513,182.93202
0.31017637,3.9595912,0.4311439,182.9261
0.31023392,3.9604354,0.4308127,182.9203
0.31029174,3.9612813,0.430481,182.91454
0.3103493,3.962125,0.43014976,182.90868
0.31040686,3.9629695,0.42981842,182.90288
0.31046456,3.9638155,0.42948684,182.89703
0.31052208,3.9646595,0.42915586,182.89127
0.31057796,3.965498,0.42882606,182.88463
0.31063375,3.9663367,0.42849633,182.87794
0.31068936,3.967176,0.42816666,182.87122
0.3107457,3.9680188,0.42783532,182.86449
0.3108046,3.9688902,0.42749348,182.85718
0.31086358,3.9697618,0.4271513,182.84985
0.31092256,3.970633,0.4268091,182.84251
0.31098148,3.971504,0.42646745,182.83516
0.31104013,3.9723732,0.4261261,182.82791
0.3110992,3.9732459,0.42578366,182.82056
0.31115815,3.974116,0.4254419,182.81322
0.3112171,3.9749875,0.42510012,182.8059
0.3112762,3.9758592,0.424758,182.79855
0.31133503,3.9767294,0.4244164,182.79124
0.31139398,3.9776008,0.42407426,182.7839
0.31145293,3.9784718,0.4237326,182.77663
0.31151173,3.979343,0.42339036,182.76926
0.31157064,3.9802139,0.42304876,182.76198
0.31162962,3.9810848,0.42270663,182.75461
0.31168854,3.9819572,0.42236462,182.74725
0.31174743,3.9828274,0.4220228,182.73994
0.3118063,3.983698,0.42168126,182.73265
0.3118653,3.9845695,0.42133895,182.72525
0.31192422,3.9854398,0.4209973,182.71797
0.31198314,3.986311,0.4206557,182.71068
0.31204212,3.9871826,0.4203132,182.7033
0.31210104,3.988053,0.4199715,182.69603
0.31216,3.988924,0.41962978,182.68872
0.3122189,3.9897952,0.41928795,182.68137
0.3122779,3.9906666,0.41894558,182.67403
0.3123368,3.9915376,0.41860393,182.66669
0.31239548,3.992407,0.41826263,182.65944
0.31245458,3.993279,0.41792002,182.65207
0.31251353,3.9941506,0.41757825,182.6447
0.31257248,3.995021,0.41723648,182.6374
0.31263137,3.9958925,0.41689447,182.63007
0.3126903,3.996763,0.41655257,182.6227
0.31274918,3.9976346,0.4162108,182.61542
0.31280807,3.9985056,0.41586903,182.60814
0.31286713,3.9993765,0.41552702,182.60077
0.312926,4.000247,0.4151853,182.5935
0.3129851,4.0011187,0.41484305,182.5861
0.3130438,4.00199,0.41450122,182.57884
0.3131026,4.0028586,0.41415998,182.57161
0.31316152,4.0037303,0.41381773,182.56425
0.31322032,4.0045996,0.41347662,182.55705
0.3132791,4.005469,0.41313508,182.54984
0.31333804,4.0063396,0.4127932,182.54257
0.31339678,4.0072093,0.4124516,182.53532
0.31345567,4.00808,0.41210994,182.52805
0.31351456,4.0089498,0.41176805,182.52086
0.31357336,4.0098205,0.41142634,182.51352
0.31363228,4.0106907,0.41108474,182.50626
0.313691,4.011561,0.4107429,182.49902
0.3137499,4.012431,0.4104013,182.49184
0.31380865,4.0133004,0.41006044,182.48456
0.31386763,4.014172,0.4097179,182.47722
0.31392655,4.0150414,0.40937647,182.47003
0.31398532,4.0159116,0.4090347,182.4628
0.31404412,4.0167813,0.40869346,182.45555
0.3141031,4.017652,0.40835127,182.44824
0.31416178,4.018522,0.40800986,182.44098
0.3142205,4.019391,0.40766844,182.4338
0.3142794,4.020262,0.40732667,182.42653
0.31433833,4.021133,0.406985,182.41925
0.31439704,4.022002,0.40664348,182.41199
0.31445584,4.0228724,0.4063019,182.40479
0.31451464,4.023742,0.40596023,182.3975
0.31457368,4.0246134,0.40561798,182.39024
0.31463242,4.025482,0.40527686,182.38298
0.31469125,4.0263524,0.40493533,182.37573
0.31475005,4.027222,0.40459368,182.36852
0.31480905,4.0280933,0.40425178,182.36131
0.3148678,4.0289636,0.40390995,182.35397
0.31492665,4.0298333,0.4035687,182.34671
0.31498545,4.030703,0.403227,182.33954
0.3150442,4.0315733,0.40288517,182.33223
0.31510314,4.032443,0.4025438,182.32506
0.31516182,4.0333133,0.40220198,182.31776
0.31522086,4.034184,0.40186045,182.3105
0.3152796,4.035053,0.4015192,182.3033
0.3153385,4.035924,0.40117708,182.29602
0.31539732,4.0367937,0.4008356,182.28874
0.3154562,4.0376644,0.40049383,182.28143
0.3155148,4.038533,0.40015265,182.27428
0.315574,4.039405,0.39981058,182.267
0.31563267,4.0402746,0.3994688,182.25972
0.31569144,4.0411444,0.3991275,182.2525
0.3157502,4.0420146,0.39878544,182.2452
0.31580907,4.042885,0.3984441,182.23802
0.31586793,4.0437546,0.39810237,182.23074
0.31592697,4.044626,0.39776006,182.22342
0.31598565,4.045496,0.39741883,182.21616
0.31604448,4.046365,0.39707753,182.20897
0.3161035,4.0472364,0.39673558,182.20168
0.31616217,4.048105,0.39639434,182.19453
0.316223,4.048972,0.3960553,182.18756
0.31628364,4.049838,0.39571634,182.18065
0.31634435,4.0507054,0.3953775,182.17366
0.3164049,4.051571,0.39503875,182.16675
0.31646574,4.052438,0.3946999,182.15982
0.31652632,4.053304,0.394361,182.15288
0.3165869,4.0541706,0.3940222,182.1459
0.3166478,4.055037,0.39368322,182.13899
0.31670827,4.055904,0.3933445,182.13208
0.31676912,4.056771,0.39300558,182.12518
0.31682953,4.057637,0.3926668,182.11823
0.31689033,4.058504,0.39232787,182.11128
0.3169511,4.059371,0.39198866,182.10431
0.31701154,4.0602355,0.39165065,182.09746
0.31707233,4.061103,0.39131144,182.09048
0.31713298,4.06197,0.39097223,182.08353
0.31719348,4.062835,0.39063385,182.07664
0.31725442,4.063703,0.39029476,182.06966
0.31731495,4.064568,0.3899561,182.06277
0.31737575,4.065436,0.38961717,182.05579
0.31743634,4.066302,0.38927814,182.04892
0.31749707,4.067168,0.3889393,182.04196
0.31755754,4.068034,0.38860092,182.03506
0.31761843,4.0689015,0.38826165,182.02809
0.31767893,4.0697684,0.38792273,182.02115
0.31773975,4.0706353,0.38758394,182.01419
0.31780025,4.0715013,0.3872452,182.00731
0.31786105,4.072368,0.386906,182.00035
0.31792164,4.0732336,0.38656726,181.99342
0.3179822,4.0741005,0.38622865,181.98651
0.31804296,4.0749674,0.3858898,181.9796
0.3181037,4.0758333,0.38555095,181.97261
0.31816435,4.0767007,0.38521203,181.9656
0.31822503,4.0775657,0.38487336,181.95882
0.3182856,4.0784326,0.38453445,181.95181
0.3183464,4.0792994,0.3841953,181.9449
0.31840733,4.080168,0.38385573,181.93788
0.31847572,4.081093,0.38349435,181.92926
0.31854418,4.0820174,0.38313213,181.92058
0.31861252,4.082941,0.3827708,181.91199
0.3186811,4.083866,0.38240913,181.9033
0.3187496,4.0847907,0.38204744,181.89465
0.3188177,4.0857134,0.38168636,181.88602
0.3188862,4.086639,0.3813245,181.8774
0.3189546,4.0875683,0.38096103,181.86792
0.31902304,4.088499,0.38059726,181.85829
0.31909153,4.089431,0.38023266,181.84862
0.31915995,4.0903616,0.379869,181.83894
0.31922832,4.091293,0.3795049,181.82925
0.3192969,4.092224,0.37914094,181.81955
0.31936526,4.0931544,0.3787773,181.80997
0.31943378,4.094087,0.3784128,181.80022
0.31950215,4.0950174,0.37804922,181.79059
0.3195692,4.095942,0.37768796,181.78056
0.31963626,4.096866,0.3773271,181.77051
0.319703,4.09779,0.3769664,181.7605
0.31976974,4.098712,0.37660614,181.75052
0.31983683,4.0996366,0.3762453,181.74043
0.3199037,4.10056,0.37588438,181.73033
0.31997043,4.101483,0.37552384,181.72034
0.32003736,4.1024065,0.3751634,181.71028
0.32010433,4.103331,0.37480232,181.7002
0.32017118,4.1042542,0.37444183,181.69014
0.32023802,4.105178,0.37408134,181.68016
0.3203049,4.106102,0.37372008,181.67006
0.32037163,4.107025,0.3733599,181.66006
0.32043877,4.107949,0.37299904,181.65
0.32050556,4.108872,0.3726385,181.63997
0.32057244,4.109796,0.37227783,181.62991
0.32063922,4.110719,0.37191728,181.61984
0.3207062,4.1116424,0.37155667,181.60985
0.32077292,4.1125665,0.37119594,181.59976
