ci,absmag,log_lum,dist
0.35994026,3.0085692,0.7785955,142.80824
0.3599507,3.0083299,0.77867365,142.8073
0.35996106,3.0080898,0.778752,142.80641
0.35997146,3.0078497,0.77883047,142.80551
0.35998192,3.0076096,0.7789088,142.8046
0.3599922,3.0073695,0.77898735,142.80373
0.3600026,3.00713,0.7790656,142.80284
0.36001304,3.0068893,0.7791441,142.80193
0.3600257,3.0066545,0.77922076,142.80106
0.36004198,3.0064278,0.77929455,142.80019
0.3600582,3.006201,0.7793686,142.79932
0.36007443,3.005974,0.77944255,142.79845
0.3600906,3.0057468,0.77951676,142.79759
0.3601068,3.0055196,0.77959055,142.79674
0.36012307,3.005293,0.7796646,142.79587
0.36013925,3.0050662,0.77973855,142.79501
0.36015546,3.0048387,0.77981263,142.79419
0.36017174,3.0046122,0.77988636,142.79329
0.3601879,3.004385,0.7799605,142.79243
0.36020407,3.004158,0.7800346,142.7916
0.36022037,3.0039308,0.78010863,142.79074
0.36023664,3.0037045,0.7801823,142.78983
0.3602528,3.003477,0.78025645,142.78902
0.360269,3.0032496,0.7803306,142.78816
0.36028528,3.003023,0.78040457,142.7873
0.36030143,3.002796,0.78047866,142.78647
0.36031887,3.0025668,0.78054684,142.78432
0.3603362,3.002337,0.7806151,142.7822
0.36035365,3.002108,0.7806831,142.78008
0.36037108,3.0018783,0.7807514,142.77794
0.36038858,3.0016499,0.78081924,142.77577
0.3604059,3.0014193,0.7808877,142.77368
0.36042336,3.0011907,0.7809556,142.77151
0.36044088,3.0009615,0.78102386,142.76936
0.36045828,3.0007324,0.7810919,142.76723
0.36047575,3.0005028,0.7811602,142.76512
0.3604931,3.0002732,0.7812284,142.76302
0.36051065,3.000044,0.7812965,142.7609
0.36052802,2.9998152,0.78136444,142.7587
0.36054543,2.9995852,0.7814328,142.7566
0.36056283,2.9993558,0.78150094,142.75447
0.3605803,2.9991267,0.781569,142.75232
0.3605977,2.9988973,0.78163725,142.75018
0.3606151,2.998668,0.7817053,142.74806
0.36063257,2.9984386,0.7817735,142.74593
0.36065,2.9982092,0.78184164,142.7438
0.3606674,2.9979799,0.78190976,142.74167
0.3606848,2.9977508,0.78197795,142.73952
0.36070222,2.9975214,0.7820461,142.73738
0.36071977,2.9972923,0.7821141,142.73523
0.36073717,2.997063,0.7821824,142.73314
0.36075464,2.9968336,0.7822504,142.73099
0.36077198,2.996604,0.7823187,142.72885
0.36078948,2.996375,0.78238666,142.72672
0.36080694,2.996146,0.7824548,142.72455
0.3608243,2.9959166,0.78252304,142.72241
0.36084175,2.9956875,0.7825911,142.72029
0.36085922,2.9954584,0.78265905,142.71814
0.36087665,2.9952285,0.78272736,142.71602
0.36089405,2.9949992,0.7827954,142.71388
0.3609114,2.9947693,0.7828639,142.71176
0.3609289,2.9945402,0.7829319,142.70963
0.36094636,2.994311,0.7830001,142.70753
0.36096376,2.9940815,0.7830683,142.70535
0.3609811,2.9938521,0.7831365,142.70325
0.3609986,2.993623,0.7832045,142.7011
0.36101612,2.9933937,0.7832726,142.69897
0.36103353,2.993165,0.7833405,142.69678
0.36105087,2.9929354,0.7834089,142.69469
0.36106825,2.9927053,0.7834772,142.69254
0.36108577,2.992477,0.78354514,142.69041
0.36110318,2.992247,0.78361344,142.68834
0.36112058,2.9920177,0.78368163,142.68616
0.36113808,2.991789,0.7837495,142.684
0.36115548,2.9915595,0.78381765,142.68188
0.3611729,2.9913297,0.783886,142.67978
0.36119038,2.991101,0.7839539,142.67761
0.3612078,2.9908717,0.7840221,142.67546
0.36122522,2.9906416,0.7840906,142.6734
0.3612426,2.9904122,0.7841585,142.67122
0.36126006,2.9901834,0.7842266,142.66908
0.36127752,2.989954,0.7842948,142.66696
0.36129493,2.9897246,0.784363,142.66481
0.3613123,2.9894955,0.7844311,142.66264
0.36132985,2.9892662,0.7844992,142.66055
0.3613448,2.9890382,0.78456706,142.65901
0.36134723,2.9888175,0.78463393,142.66061
0.36134958,2.988598,0.7847004,142.66222
0.36135197,2.9883783,0.7847669,142.66383
0.36135426,2.9881573,0.78483385,142.6655
0.36135662,2.9879372,0.7849004,142.66711
0.36135897,2.9877172,0.78496706,142.66872
0.36136138,2.9874969,0.7850338,142.67033
0.36136377,2.9872768,0.7851004,142.67195
0.36136612,2.9870565,0.785167,142.67357
0.3613685,2.9868364,0.7852337,142.67519
0.36137077,2.9866154,0.7853007,142.67685
0.36137313,2.986396,0.7853672,142.67842
0.36137548,2.9861755,0.78543377,142.68005
0.3613779,2.9859555,0.78550047,142.68169
0.3613802,2.9857354,0.78556705,142.6833
0.3613825,2.9855149,0.7856338,142.68494
0.36138493,2.9852946,0.7857004,142.68655
0.36138728,2.9850745,0.7857671,142.68817
0.36138958,2.9848542,0.7858337,142.68982
0.36139205,2.9846346,0.7859003,142.69138
0.3613944,2.9844143,0.78596693,142.69302
0.3613967,2.984194,0.78603375,142.69467
0.36139914,2.9839745,0.7861001,142.69621
0.3614015,2.9837534,0.7861671,142.69789
0.36140382,2.9835334,0.78623366,142.69948
0.3614061,2.983313,0.7863003,142.70114
0.36140847,2.9830933,0.786367,142.70277
0.36141086,2.982873,0.78643364,142.70435
0.36141294,2.9826646,0.7864953,142.70506
0.36141378,2.9824867,0.7865443,142.70346
0.36141467,2.9823084,0.78659344,142.70186
0.36141565,2.982131,0.7866421,142.70023
0.36141664,2.9819536,0.78669083,142.6986
0.36141756,2.9817758,0.78674,142.69698
0.36141846,2.981598,0.7867889,142.69536
0.36141938,2.9814198,0.7868378,142.69377
0.3614203,2.9812424,0.78688663,142.69214
0.3614212,2.9810643,0.7869356,142.6905
0.3614221,2.9808867,0.78698456,142.68892
0.36142302,2.9807088,0.7870334,142.68726
0.36142397,2.9805307,0.7870825,142.6857
0.36142486,2.9803526,0.7871315,142.68404
0.36142582,2.9801755,0.7871801,142.68242
0.36142683,2.979998,0.7872289,142.68079
0.36142755,2.9798079,0.7872826,142.67947
0.36142826,2.9796135,0.7873378,142.6783
0.36142895,2.9794185,0.7873932,142.67714
0.36142957,2.979224,0.7874486,142.67595
0.36143026,2.9790297,0.78750366,142.67476
0.36143103,2.978835,0.7875591,142.67361
0.3614316,2.9786398,0.7876146,142.67244
0.36143222,2.9784446,0.78767,142.67126
0.36143294,2.9782505,0.7877254,142.67007
0.36143368,2.9780555,0.7877806,142.66891
0.36143434,2.9778614,0.7878359,142.66776
0.36143503,2.977667,0.7878912,142.6665
0.3614356,2.9774716,0.7879467,142.66539
0.36143637,2.9772773,0.7880019,142.66418
0.36143693,2.9770823,0.7880574,142.66304
0.3614377,2.9768875,0.7881125,142.66185
0.36143833,2.976693,0.78816795,142.66068
0.3614391,2.9764986,0.7882231,142.65947
0.36143976,2.9763038,0.7882786,142.65831
0.36144042,2.9761086,0.788334,142.65717
0.3614411,2.9759142,0.7883893,142.65594
0.3614417,2.9757192,0.7884447,142.65479
0.3614425,2.975525,0.78849983,142.65361
0.36144316,2.9753304,0.7885552,142.6524
0.3614466,2.9751408,0.78860945,142.65134
0.36145216,2.9749548,0.7886631,142.65024
0.36145794,2.9747705,0.788716,142.64914
0.36146355,2.9745848,0.7887696,142.64806
0.36146918,2.9743993,0.7888229,142.64696
0.3614749,2.9742143,0.7888762,142.64592
0.36148053,2.9740288,0.78892964,142.6448
0.36148623,2.9738433,0.7889829,142.64372
0.36149186,2.9736586,0.7890363,142.64265
0.36149755,2.973473,0.7890896,142.64156
0.36150327,2.9732876,0.789143,142.64049
0.36150882,2.973103,0.78919613,142.63939
0.36151457,2.9729176,0.7892495,142.6383
0.36152026,2.972732,0.7893029,142.63722
0.36152583,2.9725463,0.7893564,142.63612
0.36153153,2.9723613,0.7894096,142.63506
0.36153722,2.9721766,0.78946286,142.63399
0.36154297,2.9719913,0.7895162,142.63287
0.36154848,2.9718053,0.7895696,142.63182
0.36155418,2.97162,0.78962296,142.63074
0.36155984,2.9714355,0.7896762,142.6296
0.36156535,2.9712489,0.78973,142.62857
0.36157104,2.971064,0.789783,142.62749
0.3615768,2.970879,0.78983647,142.62637
0.36158246,2.970694,0.7898895,142.62529
0.36158824,2.9705095,0.78994274,142.62419
0.36159375,2.9703228,0.7899967,142.62317
0.36159942,2.9701376,0.7900498,142.62209
0.36160514,2.9699526,0.7901031,142.62099
0.3616109,2.9697678,0.7901563,142.61987
0.36161655,2.9695826,0.79020953,142.61877
0.36162218,2.9693968,0.79026306,142.61772
0.3616278,2.9692116,0.7903163,142.61664
0.36163348,2.969026,0.79036987,142.61559
0.36163902,2.968841,0.79042315,142.61446
0.36164474,2.9686556,0.79047644,142.61339
0.36165053,2.9684708,0.7905296,142.61227
0.3616562,2.9682853,0.7905829,142.61119
0.36166185,2.9681005,0.79063624,142.61012
0.36166745,2.967915,0.79068965,142.60904
0.3616731,2.9677293,0.7907431,142.60797
0.36167875,2.967544,0.79079634,142.60686
0.3616844,2.9673588,0.7908498,142.6058
0.3616901,2.9671736,0.79090315,142.6047
0.36169577,2.966988,0.7909565,142.60365
0.36170137,2.966803,0.79100984,142.60254
0.3617071,2.9666178,0.791063,142.60144
0.36171278,2.966432,0.7911166,142.60039
0.3617184,2.9662468,0.7911699,142.5993
0.36172417,2.966062,0.79122305,142.59819
0.36172986,2.9658768,0.79127634,142.59712
0.36173546,2.9656916,0.7913297,142.59602
0.36174116,2.9655063,0.791383,142.59496
0.36174676,2.9653206,0.7914365,142.59387
0.36175242,2.9651358,0.79148966,142.59279
0.36175808,2.9649503,0.79154307,142.59169
0.3617637,2.9647646,0.79159653,142.59064
0.3617695,2.9645798,0.79164964,142.5895
0.3617751,2.9643943,0.7917031,142.58846
0.36178064,2.9642088,0.79175663,142.5874
0.36178643,2.9640234,0.79180986,142.5863
0.3617921,2.9638383,0.7918632,142.58522
0.36179772,2.9636536,0.7919165,142.58412
0.36180332,2.9634671,0.79197013,142.58305
0.36180905,2.9632823,0.7920233,142.58197
0.36181387,2.9630961,0.7920768,142.57997
0.36181828,2.9629085,0.7921308,142.57773
0.36182275,2.9627204,0.792185,142.57555
0.3618273,2.962533,0.792239,142.57332
0.36183184,2.962346,0.79229283,142.57109
0.3618363,2.9621587,0.7923468,142.56885
0.36184078,2.9619708,0.7924009,142.56662
0.3618453,2.9617841,0.7924546,142.56436
0.36184987,2.9615963,0.79250866,142.56213
0.36185426,2.9614084,0.7925628,142.55995
0.36185876,2.961221,0.79261667,142.5577
0.36186334,2.9610345,0.7926704,142.55542
0.36186782,2.9608464,0.7927246,142.55322
0.3618724,2.9606597,0.79277825,142.55098
0.36187658,2.960481,0.7928319,142.54788
0.36188108,2.960305,0.7928849,142.54453
0.3618855,2.9601293,0.79293776,142.5412
0.36188978,2.9599526,0.79299104,142.53789
0.36189416,2.9597764,0.79304427,142.53456
0.36189854,2.9596007,0.7930972,142.53116
0.361903,2.9594243,0.7931504,142.52792
0.36190733,2.9592483,0.79320335,142.5245
0.36191174,2.9590719,0.7932566,142.52124
0.36191607,2.958896,0.7933096,142.5179
0.36192054,2.95872,0.7933626,142.51453
0.36192477,2.9585435,0.7934158,142.51122
0.36192903,2.9583664,0.7934692,142.5079
0.3619336,2.9581912,0.793522,142.50458
0.36193785,2.9580147,0.79357517,142.50122
0.36194223,2.9578385,0.7936283,142.49794
0.3619467,2.9576626,0.79368126,142.49458
0.36195108,2.9574866,0.7937343,142.49123
0.36195537,2.95731,0.7937876,142.4879
0.36195973,2.9571338,0.7938406,142.48459
0.36196426,2.9569578,0.79389375,142.4813
0.36196858,2.956782,0.79394674,142.47792
0.36197296,2.9566061,0.79399973,142.47458
0.36197722,2.9564292,0.79405314,142.47127
0.36198157,2.9562533,0.7941061,142.46796
0.36198598,2.956077,0.7941593,142.4646
0.36199036,2.955901,0.79421234,142.46129
0.3619948,2.9557252,0.79426515,142.45792
0.36199912,2.9555488,0.79431844,142.4546
0.36200294,2.955373,0.79437083,142.45142
0.3620061,2.955197,0.7944223,142.44841
0.36200923,2.9550216,0.7944739,142.44539
0.36201236,2.9548457,0.7945255,142.44235
0.3620155,2.9546702,0.7945769,142.43935
0.36201862,2.9544947,0.7946284,142.43634
0.3620218,2.954319,0.79467994,142.43329
0.3620248,2.9541426,0.79473174,142.4303
0.36202812,2.9539678,0.7947828,142.42723
0.36203125,2.953792,0.7948344,142.42427
0.36203435,2.9536161,0.79488593,142.42125
0.36203754,2.953441,0.7949374,142.4182
0.36204064,2.953265,0.794989,142.41518
0.36204374,2.9530895,0.7950404,142.41214
0.36204693,2.9529133,0.795092,142.40916
0.36205018,2.952738,0.7951435,142.40613
0.3620531,2.9525619,0.79519516,142.40315
0.36205643,2.9523869,0.7952465,142.4001
0.3620594,2.9522107,0.79529834,142.39711
0.36206254,2.952035,0.7953497,142.39407
0.3620657,2.9518597,0.7954011,142.39105
0.3620689,2.9516842,0.79545265,142.38803
0.36207217,2.9515088,0.79550403,142.38503
0.36207518,2.9513328,0.79555553,142.38197
0.3620784,2.9511573,0.7956071,142.37897
0.36208147,2.9509814,0.7956586,142.37596
0.36208454,2.950806,0.7957101,142.37291
0.3620877,2.95063,0.79576176,142.36992
0.36209074,2.9504538,0.79581344,142.3669
0.36209399,2.9502783,0.7958647,142.3639
0.36209714,2.950103,0.7959163,142.36086
0.36210024,2.9499276,0.79596776,142.35785
0.36210343,2.949752,0.7960191,142.35481
0.36210662,2.9495764,0.7960707,142.3518
0.36210972,2.9494007,0.79612225,142.34879
0.36211276,2.949225,0.7961738,142.34575
0.362116,2.9490495,0.7962253,142.34274
0.3621192,2.9488738,0.7962767,142.3397
0.36212227,2.9486978,0.7963283,142.33672
0.3621254,2.9485223,0.7963798,142.33368
0.36212856,2.9483466,0.7964313,142.33067
0.36213145,2.94817,0.7964836,142.32788
0.3621342,2.9479914,0.7965368,142.3254
0.3621369,2.9478128,0.7965901,142.3229
0.36213964,2.9476345,0.79664356,142.32042
0.36214235,2.9474566,0.79669666,142.3179
0.36214513,2.947278,0.7967498,142.31544
0.36214775,2.9471,0.7968031,142.31293
0.3621518,2.9469593,0.7968418,142.30933
0.36215624,2.9468305,0.796876,142.3054
0.36216074,2.9467015,0.7969101,142.30142
0.36216506,2.9465725,0.7969443,142.29752
0.36216944,2.9464438,0.7969785,142.29358
0.36217377,2.9463146,0.79701287,142.28964
0.3621782,2.9461858,0.7970469,142.28569
0.36218274,2.9460573,0.79708093,142.28172
0.36218706,2.945928,0.79711527,142.2778
0.3621915,2.945799,0.79714954,142.27385
0.36219597,2.9456704,0.79718363,142.26991
0.36220032,2.9455419,0.79721767,142.26598
0.3622047,2.9454124,0.7972521,142.26205
0.36220914,2.9452837,0.79728615,142.2581
0.36221343,2.9451542,0.79732054,142.25424
0.36221778,2.945024,0.79735535,142.25043
0.3622221,2.9448943,0.7973898,142.24663
0.36222652,2.9447646,0.7974243,142.2428
0.3622309,2.9446347,0.7974589,142.239
0.36223528,2.9445055,0.7974932,142.23514
0.36223966,2.9443748,0.7975281,142.23137
0.36224386,2.944245,0.7975627,142.22762
0.3622483,2.944115,0.7975973,142.22379
0.36225262,2.9439857,0.7976317,142.21996
0.362257,2.9438555,0.7976664,142.21616
0.36226133,2.9437263,0.79770064,142.21231
0.3622657,2.9435961,0.7977353,142.20851
0.3622701,2.9434664,0.7977699,142.20471
0.36227447,2.943336,0.7978046,142.20096
0.3622788,2.943206,0.7978392,142.19713
0.3622831,2.9430768,0.79787356,142.1933
0.36228776,2.942946,0.7979082,142.1896
0.36229232,2.9428136,0.79794335,142.186
0.362297,2.942682,0.79797816,142.18231
0.3623015,2.9425504,0.79801315,142.1787
0.36230618,2.9424188,0.79804796,142.17503
0.36231086,2.9422874,0.7980827,142.17134
0.36231554,2.9421563,0.7981174,142.16768
0.36232024,2.9420247,0.7981522,142.164
0.36232483,2.9418929,0.79818714,142.1604
0.36232945,2.9417615,0.79822206,142.15674
0.36233413,2.9416304,0.7982566,142.15306
0.36233866,2.9414983,0.7982916,142.14938
0.36234328,2.941367,0.7983265,142.14575
0.36234793,2.9412353,0.79836124,142.14209
0.36235273,2.9411047,0.7983958,142.13841
0.3623572,2.9409726,0.7984308,142.13478
0.36236176,2.9408407,0.7984659,142.13112
0.36236644,2.9407094,0.7985006,142.12747
0.36237115,2.940578,0.7985354,142.12381
0.36237574,2.9404464,0.7985702,142.12015
0.36238042,2.9403148,0.7986051,142.11649
0.36238495,2.9401836,0.7986399,142.11282
0.3623897,2.940052,0.7986747,142.10918
0.36239436,2.9399207,0.79870945,142.10551
0.36239895,2.9397888,0.79874444,142.10187
0.36240354,2.939657,0.79877937,142.09822
0.36240816,2.9395254,0.7988142,142.09456
0.36241296,2.9393945,0.7988487,142.09087
0.36241746,2.9392626,0.79888386,142.08727
0.3624221,2.9391313,0.7989186,142.08357
0.36242676,2.939,0.7989533,142.0799
0.36243135,2.9388683,0.7989882,142.07625
0.36243597,2.938737,0.79902303,142.07259
0.36244065,2.9386048,0.79905796,142.06897
0.36244535,2.938474,0.79909253,142.06528
0.36244988,2.9383423,0.7991275,142.06161
0.36245453,2.9382102,0.79916257,142.058
0.3624591,2.938079,0.79919726,142.05434
0.3624639,2.9379478,0.79923195,142.05066
0.36246842,2.9378164,0.7992668,142.04697
0.3624731,2.9376845,0.79930174,142.04337
0.36247772,2.9375534,0.79933643,142.03969
0.36248234,2.9374213,0.79937136,142.03603
0.36248702,2.9372904,0.79940605,142.03236
0.3624916,2.937158,0.79944116,142.02876
0.36249617,2.9370267,0.79947585,142.02505
0.36250085,2.9368954,0.7995107,142.0214
0.36250544,2.9367635,0.7995456,142.01776
0.3625102,2.9366322,0.7995804,142.0141
0.36251467,2.9365003,0.7996155,142.01048
0.36251932,2.9363694,0.79964995,142.00676
0.3625241,2.936238,0.79968476,142.0031
0.36252865,2.936106,0.7997198,141.99948
0.36253324,2.935975,0.7997545,141.9958
0.36253795,2.9358432,0.7997892,141.99216
0.36254254,2.9357119,0.7998242,141.98851
0.36254716,2.9355798,0.79985917,141.98485
0.36255178,2.9354486,0.7998939,141.98119
0.3625565,2.935317,0.7999288,141.97752
0.36256117,2.935186,0.79996353,141.97389
0.36256573,2.935054,0.7999984,141.97023
0.36257035,2.9349225,0.8000332,141.96657
0.362575,2.9347913,0.80006796,141.9629
0.36257952,2.934659,0.80010307,141.95926
0.3625843,2.9345276,0.80013776,141.9556
0.3625889,2.9343965,0.8001725,141.95192
0.36259347,2.9342647,0.80020744,141.94829
0.36259812,2.934133,0.8002422,141.94464
0.36260283,2.934002,0.8002771,141.94098
0.36260745,2.93387,0.80031204,141.9373
0.362612,2.9337387,0.80034685,141.93369
0.36261675,2.9336073,0.8003816,141.93
0.36262143,2.9334757,0.8004163,141.92632
0.36262605,2.9333446,0.8004511,141.92265
0.3626306,2.9332125,0.800486,141.91902
0.36263537,2.9330812,0.8005209,141.91537
0.3626399,2.9329493,0.80055577,141.91173
0.36264446,2.9328177,0.80059063,141.90807
0.36264917,2.932686,0.8006255,141.90445
0.3626538,2.932555,0.8006602,141.90074
0.3626585,2.9324238,0.8006949,141.89706
0.36266294,2.9322917,0.80073,141.89345
0.36266777,2.9321609,0.80076456,141.88976
0.36267233,2.9320295,0.8007993,141.8861
0.36267692,2.9318974,0.80083424,141.88246
0.36268175,2.9317732,0.8008675,141.87805
0.3626868,2.9316535,0.8008997,141.87308
0.36269176,2.9315343,0.8009317,141.86807
0.3626968,2.931415,0.8009637,141.86308
0.36270168,2.931295,0.80099624,141.85815
0.36270666,2.931175,0.8010284,141.85318
0.3627117,2.9310558,0.8010604,141.84819
0.3627167,2.9309366,0.8010923,141.84319
0.36272174,2.9308174,0.80112445,141.83824
0.3627267,2.9306972,0.8011567,141.83325
0.36273214,2.9305773,0.80118805,141.82841
0.3627378,2.9304574,0.80121905,141.82362
0.36274338,2.9303374,0.80125,141.81883
0.36274883,2.9302166,0.80128145,141.81407
0.3627545,2.9300969,0.8013122,141.80923
0.3627601,2.9299767,0.8013434,141.80446
0.36276567,2.929856,0.80137444,141.79965
0.36277136,2.9297366,0.80140543,141.79486
0.36277696,2.9296162,0.80143654,141.79008
0.36278242,2.929496,0.8014676,141.7853
0.36278808,2.929376,0.8014986,141.78049
0.3627937,2.9292562,0.8015295,141.77567
0.36279917,2.9291353,0.8015609,141.7709
0.3628049,2.9290154,0.8015919,141.76613
0.36281037,2.928895,0.80162305,141.76137
0.362816,2.9287748,0.801654,141.75652
0.3628216,2.9286547,0.80168515,141.75174
0.36282706,2.9285345,0.8017162,141.74695
0.36283267,2.928414,0.80174726,141.74216
0.36283833,2.928294,0.8017784,141.73737
0.36284393,2.928174,0.8018094,141.73256
0.3628496,2.928054,0.8018402,141.72774
0.36285597,2.9279416,0.8018659,141.72226
0.36286235,2.9278288,0.80189186,141.71677
0.3628688,2.9277163,0.80191755,141.71129
0.3628751,2.9276028,0.8019436,141.70583
0.36288166,2.9274907,0.8019691,141.70032
0.3628879,2.9273777,0.80199516,141.69485
0.36289442,2.9272654,0.8020208,141.6893
0.36290082,2.9271533,0.8020464,141.68385
0.3629072,2.9270399,0.80207247,141.67834
0.3629136,2.9269273,0.80209816,141.67288
0.36291996,2.9268148,0.80212414,141.66742
0.3629263,2.9267018,0.80214995,141.66191
0.36293277,2.9265893,0.8021757,141.65643
0.36293912,2.926476,0.80220175,141.65099
0.36294565,2.9263637,0.8022273,141.64548
0.36295196,2.926251,0.8022532,141.63997
0.36295837,2.9261386,0.802279,141.63449
0.36296475,2.9260259,0.8023047,141.62897
0.3629712,2.9259126,0.8023308,141.62357
0.3629776,2.9258003,0.80235636,141.61803
0.36298376,2.925687,0.8023824,141.61258
0.36299017,2.925574,0.8024083,141.6071
0.3629967,2.9254622,0.80243385,141.60158
0.3630031,2.9253497,0.8024596,141.5961
0.3630095,2.9252367,0.8024855,141.59064
0.36301586,2.9251235,0.8025116,141.58519
0.36302227,2.9250112,0.802537,141.57967
0.36302876,2.9248986,0.8025629,141.57419
0.36303514,2.924786,0.80258876,141.56873
0.36304158,2.9246733,0.8026146,141.56319
0.3630479,2.9245605,0.80264044,141.55772
0.36305434,2.9244478,0.8026661,141.55225
0.36306068,2.924335,0.80269206,141.54674
0.3630671,2.9242222,0.80271786,141.54126
0.36307347,2.9241097,0.8027437,141.53578
0.36307994,2.923997,0.80276954,141.53032
0.3630863,2.9238844,0.8027953,141.52483
0.36309263,2.9237711,0.8028214,141.51938
0.36309904,2.923659,0.8028469,141.51385
0.36310557,2.9235463,0.8028727,141.50838
0.36311185,2.923433,0.8028987,141.5029
0.3631183,2.923321,0.8029243,141.4974
0.3631247,2.923208,0.80295026,141.49191
0.363131,2.923095,0.8029761,141.48643
0.3631374,2.9229827,0.80300194,141.48097
0.36314395,2.9228704,0.8030275,141.47543
0.3631503,2.9227574,0.8030534,141.46997
0.36315665,2.9226446,0.80307937,141.46452
0.36316308,2.9225323,0.803105,141.459
0.3631694,2.9224188,0.803131,141.45354
0.36317584,2.9223063,0.8031568,141.44807
0.36318222,2.9221938,0.80318254,141.44255
0.36318862,2.9220812,0.8032083,141.43704
0.36319497,2.921968,0.80323434,141.43161
0.36320144,2.9218557,0.80325997,141.4261
0.36320782,2.921743,0.80328584,141.42064
0.36321425,2.9216304,0.8033117,141.41515
0.3632205,2.9215174,0.80333763,141.40967
0.36322698,2.9214046,0.8033634,141.4042
0.36323348,2.921292,0.80338913,141.39868
0.3632398,2.921179,0.80341506,141.39322
0.36324617,2.9210668,0.80344075,141.38768
0.3632525,2.9209538,0.8034668,141.38226
0.36325902,2.920841,0.80349255,141.37675
0.36326537,2.9207287,0.80351824,141.37128
0.3632719,2.920616,0.803544,141.36577
0.3632782,2.9205031,0.8035698,141.3603
0.36328456,2.9203901,0.80359566,141.35483
0.36329097,2.9202778,0.8036215,141.34933
0.36329743,2.9201653,0.80364716,141.34384
0.36330366,2.9200518,0.80367327,141.33841
0.3633102,2.9199402,0.8036988,141.33287
0.36331663,2.9198272,0.8037246,141.32738
0.36332303,2.9197142,0.8037505,141.32191
0.36332938,2.919602,0.8037763,141.3164
0.3633358,2.9194891,0.8038021,141.31093
0.36334223,2.9193764,0.803828,141.30548
0.3633486,2.9192634,0.80385375,141.29997
0.3633549,2.9191508,0.8038797,141.29453
0.36336133,2.919038,0.80390537,141.28902
0.3633678,2.918925,0.80393124,141.28355
0.3633741,2.9188125,0.8039571,141.27805
0.36338055,2.9187,0.803983,141.27255
0.36338702,2.9185874,0.8040086,141.26707
0.36339325,2.9184742,0.8040346,141.26158
0.36339977,2.9183617,0.8040604,141.2561
0.36340612,2.9182494,0.804086,141.25061
0.36341256,2.9181366,0.8041119,141.24516
0.3634189,2.9180238,0.8041378,141.23965
0.36342528,2.9179108,0.80416363,141.23416
0.3634317,2.9177983,0.80418944,141.2287
0.363438,2.9176855,0.80421525,141.2232
0.36344454,2.917573,0.804241,141.2177
0.36345088,2.9174604,0.80426687,141.21223
0.3634573,2.9173477,0.8042927,141.20674
0.36346373,2.917235,0.80431855,141.20126
0.36347005,2.917122,0.8043444,141.19579
0.36347654,2.9170094,0.80437016,141.1903
0.36348292,2.9168968,0.80439603,141.18483
0.36348924,2.9167836,0.80442184,141.17935
0.3634957,2.9166713,0.8044476,141.17381
0.3635021,2.9165587,0.80447334,141.16837
0.36350846,2.9164457,0.8044993,141.16289
0.3635149,2.9163332,0.804525,141.1574
0.36352125,2.9162204,0.8045508,141.15192
0.36352763,2.9161077,0.8045767,141.14642
0.3635341,2.9159954,0.8046023,141.14091
0.36354056,2.9158828,0.8046282,141.13545
0.36354682,2.9157696,0.80465424,141.12997
0.3635532,2.9156568,0.80468005,141.12451
0.3635597,2.9155438,0.8047058,141.11903
0.36356613,2.9154315,0.8047315,141.11351
0.36357245,2.9153187,0.8047573,141.10805
0.3635789,2.915206,0.8047834,141.10258
0.3635853,2.9150934,0.8048091,141.09706
0.3635917,2.9149804,0.80483496,141.0916
0.36359805,2.9148684,0.80486053,141.08609
0.36360446,2.9147553,0.80488634,141.08063
0.3636109,2.9146426,0.8049122,141.07513
0.36361715,2.9145298,0.80493814,141.06964
0.3636226,2.9144146,0.8049686,141.06418
0.36362806,2.9143002,0.8049987,141.05864
0.36363354,2.914185,0.8050289,141.05313
0.363639,2.9140701,0.8050591,141.04765
0.36364445,2.9139555,0.8050894,141.04214
0.36364985,2.91384,0.80511963,141.03665
0.36365527,2.9137251,0.80514985,141.03113
0.36366075,2.9136107,0.80517995,141.02562
0.36366618,2.9134958,0.80521023,141.02011
0.36367157,2.9133804,0.8052406,141.01462
0.36367705,2.9132657,0.8052707,141.00911
0.36368248,2.913151,0.80530083,141.00359
0.36368796,2.9130356,0.80533123,140.99812
0.3636933,2.9129207,0.8053614,140.99258
0.36369872,2.912806,0.8053917,140.98712
0.3637041,2.9126906,0.80542207,140.9816
0.36370966,2.9125762,0.8054521,140.97609
0.36371508,2.912461,0.8054825,140.97061
0.3637205,2.912346,0.8055127,140.9651
0.363726,2.9122314,0.8055428,140.95958
0.36373144,2.9121165,0.80557317,140.95407
0.36373684,2.9120011,0.8056034,140.94858
0.36374414,2.9118943,0.80563104,140.94327
0.3637538,2.9117973,0.8056555,140.93826
0.3637634,2.9117002,0.8056801,140.93324
0.36377323,2.9116037,0.80570436,140.92819
0.36378294,2.9115074,0.8057287,140.92311
0.36379245,2.9114096,0.8057536,140.91817
0.36380225,2.9113135,0.80577755,140.9131
0.36381182,2.9112163,0.80580217,140.90808
0.36382148,2.9111195,0.80582666,140.90305
0.36383116,2.9110222,0.80585116,140.89803
0.36384082,2.9109254,0.80587566,140.89299
0.3638506,2.9108286,0.80590004,140.88795
0.3638602,2.9107316,0.8059245,140.88297
0.36386982,2.9106348,0.805949,140.87788
0.36387953,2.9105377,0.80597353,140.8729
0.36388922,2.910441,0.805998,140.86786
0.363899,2.9103444,0.80602217,140.86282
